Day,Date,City,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
75744,2012-04-19,Bejaia,25.4,35.0,0.0,5.4,10.7,SSE,43.0,SE,NNW,17.0,26.0,65.0,42.0,1008.6,1005.7,4.0,5.0,28.7,33.6,No,No
75745,2012-04-20,Algiers,25.8,31.9,1.0,7.8,2.9,E,46.0,ESE,E,15.0,26.0,86.0,70.0,1008.9,1006.4,7.0,8.0,27.2,29.8,No,Yes
75746,2012-04-21,Constantine,24.5,32.6,6.2,4.8,5.7,NNE,50.0,ENE,N,19.0,28.0,89.0,73.0,1009.3,1008.1,7.0,7.0,26.4,28.7,Yes,No
75747,2012-04-22,Oran,24.5,32.8,0.2,2.8,7.3,ENE,31.0,NNE,NNE,11.0,13.0,81.0,56.0,1010.4,1007.0,7.0,7.0,27.8,32.7,No,No
75748,2012-04-23,Sidi Bel Abbes,24.5,32.4,0.0,4.2,7.6,NE,37.0,E,ESE,11.0,15.0,75.0,94.0,1010.7,1007.8,7.0,7.0,28.1,26.8,No,Yes
75749,2012-04-24,Oran,23.4,32.6,40.0,7.4,8.8,SE,33.0,SE,ENE,15.0,9.0,82.0,56.0,1011.2,1008.5,8.0,7.0,26.0,31.7,Yes,Yes
75750,2012-04-25,Sidi Bel Abbes,24.2,30.2,2.6,4.4,2.1,SE,41.0,SE,E,28.0,19.0,83.0,55.0,1012.6,1009.8,8.0,8.0,24.9,29.3,Yes,No
75751,2012-04-26,Algiers,21.1,30.2,0.0,5.8,10.3,SE,44.0,SE,SE,28.0,22.0,65.0,41.0,1014.1,1010.1,4.0,1.0,23.1,29.7,No,No
75752,2012-04-27,Batna,20.7,29.9,0.0,6.2,8.7,SE,37.0,SE,SSE,26.0,20.0,51.0,40.0,1014.1,1011.6,6.0,6.0,23.5,29.5,No,No
75753,2012-04-28,Algiers,20.4,31.3,0.0,5.4,10.8,SE,35.0,SE,SSW,24.0,13.0,48.0,35.0,1013.6,1010.7,2.0,1.0,23.8,30.3,No,No
75754,2012-04-29,Blida,18.8,31.0,0.0,6.6,11.3,SE,35.0,SE,ENE,24.0,13.0,49.0,32.0,1012.9,1009.6,1.0,1.0,22.7,30.5,No,No
75755,2012-04-30,Sidi Bel Abbes,19.4,30.9,0.0,5.2,9.9,NNW,31.0,SE,NW,17.0,22.0,60.0,58.0,1012.7,1009.3,2.0,5.0,23.8,29.1,No,No
75756,2012-05-01,Constantine,20.6,32.0,0.0,4.8,8.6,ESE,43.0,ESE,ENE,17.0,17.0,60.0,31.0,1013.2,1009.9,5.0,5.0,23.6,31.7,No,No
75757,2012-05-02,Oran,22.0,32.8,0.0,5.6,9.7,E,56.0,SE,NNE,19.0,20.0,71.0,56.0,1012.6,1009.2,7.0,6.0,26.9,31.8,No,Yes
75758,2012-05-03,Batna,22.3,31.8,25.8,7.4,7.4,ESE,41.0,SE,SE,24.0,22.0,80.0,53.0,1011.2,1007.7,7.0,6.0,26.3,31.1,Yes,Yes
75759,2012-05-04,Constantine,23.4,33.1,25.6,7.0,10.9,E,50.0,SE,E,19.0,30.0,72.0,42.0,1011.1,1007.3,5.0,2.0,27.7,32.7,Yes,No
75760,2012-05-05,Constantine,22.9,31.9,0.0,6.6,10.8,E,46.0,SE,E,20.0,20.0,60.0,44.0,1011.7,1007.9,2.0,3.0,26.0,31.9,No,No
75761,2012-05-06,Skikda,21.5,31.7,0.0,6.4,9.1,ESE,41.0,ESE,E,26.0,24.0,49.0,34.0,1012.2,1008.7,7.0,7.0,24.8,31.2,No,No
75762,2012-05-07,Annaba,23.5,31.3,0.0,6.6,2.8,ESE,33.0,ESE,W,22.0,11.0,67.0,51.0,1011.6,1008.0,7.0,7.0,25.7,30.7,No,No
75763,2012-05-08,Annaba,24.0,29.7,0.0,3.6,2.9,ENE,41.0,E,NE,20.0,19.0,69.0,58.0,1010.5,1008.4,7.0,7.0,27.8,29.4,No,No
75764,2012-05-09,Sidi Bel Abbes,24.2,29.2,0.0,4.0,0.0,E,31.0,E,ENE,22.0,19.0,79.0,73.0,1011.4,1010.2,7.0,7.0,25.9,28.4,No,No
75765,2012-05-10,Annaba,24.2,30.4,0.0,1.8,0.7,ENE,37.0,E,NE,22.0,22.0,80.0,60.0,1012.6,1010.0,6.0,6.0,25.8,29.8,No,No
75766,2012-05-11,Bejaia,22.9,32.0,0.0,2.6,9.3,ESE,39.0,E,E,20.0,19.0,76.0,47.0,1012.2,1009.2,5.0,6.0,26.2,31.2,No,No
75767,2012-05-12,Skikda,22.6,32.8,0.0,6.4,10.4,E,37.0,E,ENE,22.0,20.0,70.0,41.0,1011.8,1008.0,2.0,6.0,26.7,31.4,No,No
75768,2012-05-13,Blida,23.5,33.1,0.0,5.2,7.3,ESE,37.0,ESE,NE,17.0,13.0,68.0,48.0,1012.0,1008.7,6.0,7.0,26.5,31.8,No,No
75769,2012-05-14,Annaba,23.4,32.8,0.0,5.2,10.5,E,46.0,SE,E,17.0,28.0,60.0,38.0,1013.2,1009.4,2.0,2.0,26.8,32.3,No,No
75770,2012-05-15,Bejaia,21.6,31.7,0.0,7.2,10.1,ESE,46.0,SE,ESE,26.0,22.0,55.0,33.0,1013.4,1010.0,4.0,7.0,24.2,31.2,No,No
75771,2012-05-16,Bejaia,20.1,30.0,0.0,7.2,5.5,SE,39.0,SE,ESE,22.0,24.0,52.0,35.0,1013.7,1009.6,7.0,6.0,21.8,29.3,No,No
75772,2012-05-17,Oran,18.7,31.0,0.0,6.6,11.0,E,39.0,SE,ESE,15.0,15.0,42.0,27.0,1014.2,1010.4,2.0,1.0,23.2,30.3,No,No
75773,2012-05-18,Algiers,18.6,31.0,0.0,6.6,11.2,ESE,39.0,E,SE,20.0,17.0,59.0,30.0,1013.7,1010.8,3.0,1.0,24.1,30.5,No,No
75774,2012-05-19,Constantine,19.8,32.1,0.0,5.2,10.9,ESE,35.0,SE,ENE,15.0,15.0,47.0,22.0,1013.9,1010.9,1.0,3.0,23.3,31.8,No,No
75775,2012-05-20,Sidi Bel Abbes,18.9,32.0,0.0,6.6,11.0,ENE,37.0,E,ESE,17.0,26.0,55.0,34.0,1013.1,1009.7,4.0,3.0,26.2,31.6,No,No
75776,2012-05-21,Oran,21.6,32.1,0.0,4.2,10.4,ESE,48.0,SE,E,17.0,26.0,64.0,35.0,1013.4,1009.3,2.0,5.0,25.6,31.8,No,No
75777,2012-05-22,Skikda,19.7,31.5,0.0,7.6,11.1,ESE,44.0,SE,E,22.0,20.0,47.0,28.0,1013.3,1009.8,1.0,1.0,23.8,31.0,No,No
75778,2012-05-23,Sidi Bel Abbes,21.1,32.6,0.0,6.8,11.0,SE,48.0,SE,SE,20.0,17.0,68.0,46.0,1012.3,1009.5,6.0,6.0,25.1,30.7,No,No
75779,2012-05-24,Sidi Bel Abbes,22.9,33.0,0.0,4.2,8.0,E,46.0,SE,ESE,17.0,28.0,71.0,42.0,1012.0,1008.8,7.0,7.0,25.4,32.1,No,No
75780,2012-05-25,Oran,23.8,29.5,0.0,5.8,6.4,SE,56.0,SE,SE,33.0,35.0,47.0,29.0,1014.1,1011.3,7.0,4.0,24.3,29.1,No,No
75781,2012-05-26,Oran,18.0,27.4,0.0,11.6,9.2,ESE,46.0,SE,SE,28.0,22.0,37.0,26.0,1015.8,1011.9,6.0,7.0,20.3,26.5,No,No
75782,2012-05-27,Annaba,17.9,29.7,0.0,6.6,10.7,SE,41.0,SE,S,30.0,20.0,25.0,25.0,1015.0,1010.7,3.0,4.0,20.8,29.0,No,No
75783,2012-05-28,Setif,18.4,29.9,0.0,7.0,9.4,SE,44.0,SE,ESE,24.0,13.0,31.0,25.0,1015.0,1010.5,6.0,1.0,20.8,29.5,No,No
75784,2012-05-29,Sidi Bel Abbes,19.8,24.8,0.0,7.8,0.2,ESE,44.0,SE,ESE,24.0,24.0,41.0,33.0,1013.7,1011.1,8.0,7.0,20.5,24.1,No,No
75785,2012-05-30,Skikda,17.1,28.8,0.0,4.2,9.2,ENE,37.0,SSE,ENE,20.0,15.0,42.0,46.0,1013.9,1010.5,6.0,7.0,20.6,27.8,No,No
75786,2012-05-31,Bejaia,19.3,31.0,0.0,6.2,8.8,E,30.0,SE,NW,17.0,17.0,49.0,49.0,1013.1,1009.4,7.0,2.0,22.1,30.5,No,No
75787,2012-06-01,Algiers,22.1,32.4,0.0,5.0,9.9,NNE,37.0,E,NE,15.0,22.0,67.0,43.0,1012.2,1008.6,0.0,4.0,26.4,32.2,No,No
75788,2012-06-02,Setif,23.1,31.5,0.0,4.6,9.0,ENE,33.0,E,NW,19.0,17.0,69.0,54.0,1011.9,1008.7,3.0,6.0,26.1,30.1,No,No
75789,2012-06-03,Sidi Bel Abbes,21.8,31.8,0.0,5.0,10.8,SE,39.0,SE,SE,20.0,13.0,60.0,35.0,1012.2,1008.3,2.0,2.0,24.9,31.3,No,No
75790,2012-06-04,Algiers,19.8,29.6,0.0,7.2,10.6,ESE,52.0,ESE,ESE,24.0,20.0,69.0,26.0,1013.8,1010.3,6.0,6.0,23.1,28.4,No,No
75791,2012-06-05,Skikda,18.1,28.0,0.0,6.4,10.0,ESE,50.0,ESE,SSE,26.0,22.0,42.0,23.0,1014.9,1010.7,7.0,7.0,20.9,27.3,No,No
75792,2012-06-06,Skikda,14.6,27.2,0.0,5.8,10.3,E,44.0,SE,ENE,19.0,17.0,40.0,22.0,1015.1,1011.1,5.0,6.0,20.3,26.7,No,No
75793,2012-06-07,Skikda,14.7,28.2,0.0,6.0,10.9,E,43.0,E,NE,22.0,13.0,51.0,27.0,1015.0,1011.0,0.0,1.0,20.2,27.8,No,No
75794,2012-06-08,Sidi Bel Abbes,16.0,29.0,0.0,7.0,10.9,E,41.0,ESE,E,20.0,13.0,53.0,26.0,1015.6,1012.1,1.0,1.0,20.3,28.1,No,No
75795,2012-06-09,Sidi Bel Abbes,16.7,29.3,0.0,6.0,10.7,E,37.0,SE,E,17.0,20.0,46.0,25.0,1016.1,1012.2,0.0,0.0,21.1,28.8,No,No
75796,2012-06-10,Setif,16.7,29.7,0.0,5.2,10.9,ESE,39.0,SE,SE,19.0,19.0,55.0,22.0,1015.6,1011.6,0.0,0.0,20.4,28.7,No,No
75797,2012-06-11,Constantine,16.2,28.7,0.0,6.4,11.0,SE,26.0,SE,NW,17.0,17.0,38.0,31.0,1013.8,1010.2,1.0,0.0,20.5,27.9,No,No
75798,2012-06-12,Setif,14.8,28.5,0.0,4.8,10.9,WNW,30.0,E,NW,9.0,17.0,60.0,55.0,1015.1,1011.0,2.0,2.0,21.4,26.8,No,No
75799,2012-06-13,Annaba,17.0,28.4,0.0,4.2,10.4,NW,28.0,SSE,NW,6.0,17.0,72.0,53.0,1015.8,1011.9,6.0,5.0,23.7,27.3,No,No
75800,2012-06-14,Setif,18.1,28.5,0.0,4.4,10.0,NW,26.0,ENE,N,13.0,17.0,76.0,59.0,1014.4,1011.5,5.0,2.0,23.7,27.2,No,No
75801,2012-06-15,Setif,18.4,30.1,0.0,4.0,10.8,N,31.0,SSE,NNW,7.0,19.0,82.0,53.0,1014.0,1010.0,1.0,1.0,23.0,28.3,No,No
75802,2012-06-16,Skikda,19.9,30.9,0.0,4.0,10.6,E,39.0,ESE,ENE,15.0,24.0,83.0,46.0,1015.2,1011.3,2.0,1.0,23.9,29.9,No,No
75803,2012-06-17,Constantine,18.8,31.2,0.0,5.8,10.9,E,56.0,SE,E,9.0,28.0,87.0,28.0,1018.2,1013.9,2.0,2.0,23.8,30.7,No,No
75804,2012-06-18,Annaba,19.2,31.1,0.0,7.6,10.9,ESE,50.0,E,ESE,28.0,31.0,40.0,30.0,1017.4,1013.8,3.0,5.0,24.0,30.4,No,No
75805,2012-06-19,Batna,18.3,31.0,0.0,8.0,10.7,E,52.0,SE,ESE,20.0,19.0,45.0,25.0,1016.4,1011.9,0.0,0.0,22.2,30.4,No,No
75806,2012-06-20,Annaba,18.2,29.8,0.0,6.4,10.8,ESE,43.0,ESE,SSE,19.0,13.0,42.0,23.0,1015.5,1012.4,0.0,0.0,21.6,29.2,No,No
75807,2012-06-21,Blida,16.0,30.2,0.0,5.6,10.7,N,28.0,SSE,NNW,15.0,15.0,61.0,32.0,1016.0,1011.7,0.0,0.0,21.1,29.1,No,No
75808,2012-06-22,Skikda,16.3,31.4,0.0,5.0,10.0,ESE,35.0,SE,WNW,11.0,13.0,65.0,16.0,1015.0,1012.0,2.0,3.0,20.9,30.4,No,No
75809,2012-06-23,Batna,16.4,28.7,0.0,6.0,10.8,ESE,48.0,SE,ESE,24.0,24.0,35.0,17.0,1016.5,1013.8,2.0,2.0,20.4,28.0,No,No
75810,2012-06-24,Blida,14.7,26.3,0.0,9.2,10.7,SE,48.0,SE,SE,33.0,19.0,28.0,16.0,1019.3,1015.1,1.0,2.0,17.6,25.1,No,No
75811,2012-06-25,Blida,14.5,27.9,0.0,7.8,10.9,SE,48.0,SE,SE,28.0,15.0,29.0,24.0,1017.8,1013.6,0.0,0.0,17.7,27.3,No,No
75812,2012-06-26,Setif,16.7,29.3,0.0,6.6,10.8,SE,33.0,SE,SW,22.0,6.0,36.0,23.0,1017.8,1012.7,0.0,1.0,18.7,28.6,No,No
75813,2012-06-27,Batna,17.3,30.4,0.0,5.8,10.7,SE,39.0,SE,SE,22.0,13.0,42.0,26.0,1016.1,1011.5,0.0,0.0,19.7,29.1,No,No
75814,2012-06-28,Blida,17.5,31.1,0.0,5.0,10.5,SE,30.0,SSE,WNW,19.0,20.0,55.0,36.0,1014.6,1010.8,3.0,1.0,20.3,29.9,No,No
75815,2012-06-29,Constantine,16.4,31.3,0.0,5.8,10.9,SE,28.0,SSE,NW,17.0,15.0,53.0,27.0,1013.0,1009.1,1.0,1.0,21.8,30.5,No,No
75816,2012-06-30,Bejaia,15.9,30.1,0.0,5.6,10.8,ESE,26.0,S,NNW,9.0,17.0,78.0,35.0,1013.4,1009.8,0.0,0.0,22.2,28.9,No,No
75817,2012-07-01,Skikda,18.6,31.1,0.0,4.6,10.7,ESE,48.0,E,ESE,19.0,24.0,72.0,21.0,1014.8,1011.2,1.0,1.0,23.8,30.0,No,No
75818,2012-07-02,Algiers,16.3,29.4,0.0,7.8,10.5,SE,41.0,SE,E,26.0,15.0,39.0,21.0,1015.9,1011.2,3.0,3.0,19.0,28.6,No,No
75819,2012-07-03,Sidi Bel Abbes,15.7,28.7,0.0,8.0,10.8,SE,44.0,SE,SSE,26.0,24.0,32.0,20.0,1015.1,1010.7,1.0,0.0,18.6,27.8,No,No
75820,2012-07-04,Algiers,16.6,29.4,0.0,7.8,10.7,SE,48.0,SE,SSE,31.0,22.0,22.0,18.0,1014.3,1011.0,1.0,1.0,19.0,28.7,No,No
75821,2012-07-05,Annaba,16.3,28.9,0.0,7.0,10.8,ESE,48.0,SE,SE,31.0,13.0,24.0,17.0,1014.9,1011.4,1.0,1.0,19.4,28.2,No,No
75822,2012-07-06,Sidi Bel Abbes,18.6,28.4,0.0,9.8,10.9,ESE,48.0,ESE,E,28.0,17.0,33.0,16.0,1014.7,1010.7,1.0,0.0,20.3,27.9,No,No
75823,2012-07-07,Algiers,15.8,30.6,0.0,5.6,10.8,E,39.0,ESE,NW,28.0,13.0,44.0,38.0,1012.8,1008.7,0.0,1.0,21.6,30.1,No,No
75824,2012-07-08,Sidi Bel Abbes,19.3,31.4,0.0,6.2,10.1,ENE,30.0,E,WSW,17.0,15.0,56.0,45.0,1012.0,1008.8,2.0,2.0,23.4,31.0,No,No
75825,2012-07-09,Oran,19.5,32.1,0.0,5.4,10.3,NNW,33.0,ENE,NW,6.0,17.0,75.0,49.0,1012.6,1008.7,3.0,4.0,25.5,29.7,No,No
75826,2012-07-10,Setif,20.8,31.3,0.0,5.0,10.1,NNW,31.0,SSW,N,9.0,20.0,76.0,59.0,1012.9,1009.1,6.0,4.0,24.5,29.9,No,No
75827,2012-07-11,Setif,22.4,30.9,0.0,6.0,7.1,N,30.0,NE,NNW,9.0,19.0,78.0,59.0,1013.2,1009.8,6.0,4.0,25.7,29.7,No,No
75828,2012-07-12,Bejaia,22.0,31.2,0.0,2.6,6.7,NNW,31.0,S,WNW,11.0,13.0,87.0,53.0,1013.1,1009.6,4.0,3.0,24.4,30.7,No,No
75829,2012-07-13,Annaba,22.6,30.8,0.0,4.4,10.4,NW,30.0,S,WNW,11.0,22.0,77.0,59.0,1013.3,1009.7,2.0,4.0,25.3,28.8,No,No
75830,2012-07-14,Blida,19.8,32.0,0.0,4.0,10.7,NW,31.0,SSW,WNW,9.0,24.0,79.0,54.0,1012.8,1009.1,7.0,7.0,24.8,30.1,No,No
75831,2012-07-15,Skikda,21.4,33.8,0.0,6.0,10.8,E,44.0,SE,N,9.0,9.0,79.0,40.0,1013.2,1009.7,2.0,3.0,25.9,33.1,No,No
75832,2012-07-16,Skikda,22.5,33.3,0.0,8.8,11.0,ESE,48.0,SE,E,30.0,26.0,44.0,31.0,1014.7,1010.5,4.0,1.0,25.8,31.7,No,No
75833,2012-07-17,Batna,20.0,32.9,0.0,6.6,10.3,ESE,44.0,SE,NNE,17.0,13.0,52.0,37.0,1014.7,1011.1,4.0,5.0,25.5,32.2,No,No
75834,2012-07-18,Algiers,20.2,33.0,0.0,6.8,11.0,SE,44.0,SE,SSE,20.0,20.0,38.0,16.0,1015.1,1010.3,3.0,6.0,23.6,32.4,No,No
75835,2012-07-19,Algiers,19.3,32.0,0.0,8.6,11.1,ESE,41.0,SE,S,19.0,15.0,29.0,16.0,1015.4,1011.6,3.0,1.0,22.0,30.8,No,No
75836,2012-07-20,Algiers,17.6,30.6,0.0,9.0,11.2,ESE,41.0,SE,SE,24.0,20.0,32.0,14.0,1017.1,1013.0,2.0,1.0,20.9,29.7,No,No
75837,2012-07-21,Annaba,17.8,29.7,0.0,7.6,11.5,SE,50.0,SE,SSE,30.0,19.0,22.0,10.0,1017.4,1012.7,0.0,0.0,20.1,28.3,No,No
75838,2012-07-22,Bejaia,15.9,28.8,0.0,6.6,11.1,SE,41.0,SE,WNW,24.0,17.0,26.0,16.0,1015.7,1011.3,2.0,2.0,19.6,28.4,No,No
75839,2012-07-23,Skikda,16.1,30.0,0.0,6.6,11.1,ESE,37.0,SE,NW,13.0,20.0,42.0,19.0,1014.6,1010.0,1.0,0.0,20.3,29.5,No,No
75840,2012-07-24,Blida,16.7,30.5,0.0,5.4,11.0,N,37.0,SE,N,13.0,26.0,52.0,40.0,1014.6,1010.4,1.0,1.0,23.0,29.4,No,No
75841,2012-07-25,Batna,17.3,29.0,0.0,5.8,9.7,NW,30.0,SSE,NNW,9.0,17.0,67.0,54.0,1015.9,1012.3,2.0,2.0,24.3,28.3,No,No
75842,2012-07-26,Oran,18.2,30.4,0.0,3.8,9.8,NNW,28.0,SE,NNW,7.0,17.0,69.0,53.0,1014.5,1011.1,1.0,1.0,24.4,29.4,No,No
75843,2012-07-27,Annaba,20.3,29.5,0.0,5.8,8.0,N,28.0,S,N,7.0,19.0,68.0,58.0,1015.2,1011.1,7.0,6.0,25.3,28.5,No,No
75844,2012-07-28,Batna,20.6,30.2,0.0,4.8,11.0,SE,43.0,SE,SE,22.0,13.0,37.0,27.0,1016.9,1011.9,2.0,0.0,22.9,29.4,No,No
75845,2012-07-29,Annaba,16.7,30.0,0.0,7.8,11.1,ESE,39.0,SE,WNW,24.0,20.0,36.0,22.0,1017.1,1012.8,6.0,5.0,19.7,29.3,No,No
75846,2012-07-30,Constantine,17.0,30.3,0.0,6.2,11.1,SE,41.0,SSE,E,24.0,15.0,28.0,20.0,1016.4,1012.4,2.0,5.0,20.4,29.2,No,No
75847,2012-07-31,Constantine,17.6,29.9,0.0,6.8,11.2,ESE,48.0,SE,SSE,24.0,19.0,35.0,21.0,1016.8,1012.4,1.0,0.0,21.3,28.9,No,No
75848,2012-08-01,Batna,16.3,30.3,0.0,7.2,11.2,E,52.0,E,NE,28.0,17.0,28.0,18.0,1017.1,1012.5,1.0,0.0,20.9,29.3,No,No
75849,2012-08-02,Setif,16.3,29.8,0.0,7.4,11.2,ESE,33.0,E,NW,15.0,20.0,45.0,33.0,1016.8,1012.7,1.0,0.0,22.3,28.9,No,No
75850,2012-08-03,Algiers,17.3,31.2,0.0,5.6,11.1,ENE,33.0,E,NW,17.0,19.0,68.0,38.0,1016.1,1012.3,1.0,1.0,23.6,29.7,No,No
75851,2012-08-04,Oran,16.6,29.9,0.0,5.4,11.0,NW,31.0,E,NW,9.0,20.0,74.0,44.0,1016.1,1012.0,1.0,2.0,24.2,28.8,No,No
75852,2012-08-05,Constantine,17.3,30.4,0.0,5.4,10.6,ENE,35.0,E,NNW,13.0,22.0,71.0,59.0,1016.7,1012.7,2.0,1.0,24.5,27.4,No,No
75853,2012-08-06,Setif,17.3,32.3,0.0,5.2,11.0,NE,33.0,ENE,NW,9.0,20.0,77.0,33.0,1017.5,1013.3,1.0,1.0,23.9,30.8,No,No
75854,2012-08-07,Sidi Bel Abbes,15.4,31.0,0.0,6.6,11.1,E,54.0,ESE,E,22.0,24.0,44.0,13.0,1016.8,1013.2,2.0,0.0,22.7,30.3,No,No
75855,2012-08-08,Constantine,17.8,31.4,0.0,7.0,11.1,E,48.0,E,ENE,20.0,20.0,57.0,15.0,1017.3,1013.0,1.0,0.0,23.7,30.7,No,No
75856,2012-08-09,Sidi Bel Abbes,18.4,32.2,0.0,7.4,11.1,E,35.0,E,N,13.0,22.0,66.0,42.0,1017.4,1012.5,0.0,1.0,24.2,29.4,No,No
75857,2012-08-10,Algiers,17.3,32.8,0.0,7.6,10.9,E,52.0,E,SE,13.0,24.0,74.0,17.0,1017.9,1012.9,0.0,0.0,24.1,32.0,No,No
75858,2012-08-11,Algiers,17.7,31.6,0.0,7.4,11.1,ESE,48.0,SE,SE,28.0,30.0,42.0,10.0,1018.5,1013.7,0.0,0.0,21.7,30.4,No,No
75859,2012-08-12,Setif,16.0,28.9,0.0,10.0,11.2,ESE,50.0,SE,SSE,22.0,24.0,19.0,8.0,1018.5,1013.7,0.0,0.0,19.3,27.7,No,No
75860,2012-08-13,Annaba,13.1,29.6,0.0,7.8,11.0,ESE,48.0,ESE,SE,26.0,15.0,24.0,11.0,1017.7,1013.2,5.0,2.0,20.9,28.4,No,No
75861,2012-08-14,Batna,14.5,30.5,0.0,7.0,11.2,E,41.0,E,ENE,24.0,13.0,50.0,15.0,1017.1,1013.5,1.0,2.0,21.3,29.5,No,No
75862,2012-08-15,Oran,15.3,29.2,0.0,6.8,11.1,E,39.0,ENE,NNW,26.0,24.0,57.0,49.0,1017.4,1013.5,1.0,2.0,22.9,27.3,No,No
75863,2012-08-16,Constantine,17.6,29.3,0.0,6.0,11.1,E,33.0,E,NNW,19.0,20.0,56.0,41.0,1016.3,1011.4,2.0,4.0,23.3,28.3,No,No
75864,2012-08-17,Sidi Bel Abbes,16.4,29.5,0.0,6.0,10.8,NNW,31.0,NE,NNW,11.0,19.0,79.0,54.0,1014.9,1010.5,5.0,2.0,23.7,28.1,No,No
75865,2012-08-18,Algiers,17.1,30.8,0.0,4.6,11.1,ESE,31.0,NNE,NNW,9.0,20.0,59.0,51.0,1015.7,1011.1,0.0,1.0,25.1,28.3,No,No
75866,2012-08-19,Annaba,17.8,31.0,0.0,6.2,10.7,ENE,33.0,SSE,N,7.0,20.0,68.0,40.0,1015.1,1011.8,1.0,1.0,24.9,30.0,No,No
75867,2012-08-20,Algiers,18.0,32.9,0.0,6.0,9.5,E,39.0,SSE,NNW,11.0,20.0,98.0,32.0,1015.5,1011.7,8.0,7.0,21.1,29.7,No,No
75868,2012-08-21,Oran,17.3,31.3,0.0,6.8,8.4,E,30.0,S,NNW,9.0,22.0,87.0,41.0,1014.5,1010.4,7.0,7.0,22.5,29.0,No,No
75869,2012-08-22,Setif,17.6,32.1,0.0,5.4,10.8,WNW,33.0,SSW,NW,9.0,24.0,84.0,44.0,1014.8,1010.1,7.0,7.0,23.6,30.3,No,No
75870,2012-08-23,Bejaia,19.0,31.9,0.0,5.8,10.1,N,31.0,ESE,NNW,9.0,24.0,93.0,34.0,1014.3,1010.6,6.0,3.0,21.8,30.5,No,No
75871,2012-08-24,Skikda,20.7,33.4,0.0,6.6,11.0,N,35.0,E,N,9.0,26.0,65.0,44.0,1014.7,1010.6,1.0,2.0,27.3,32.3,No,No
75872,2012-08-25,Bejaia,21.6,33.2,0.0,6.6,10.3,NNW,33.0,SSW,NNW,13.0,22.0,65.0,55.0,1014.8,1011.0,5.0,7.0,27.6,29.9,No,No
75873,2012-08-26,Bejaia,20.8,32.4,0.0,6.8,11.0,N,37.0,ENE,NNW,11.0,22.0,60.0,49.0,1014.3,1010.2,6.0,3.0,28.0,31.5,No,No
75874,2012-08-27,Blida,21.3,35.6,0.0,6.2,10.7,E,50.0,SSE,ENE,13.0,22.0,74.0,16.0,1014.6,1010.5,6.0,6.0,25.7,34.4,No,No
75875,2012-08-28,Blida,20.1,34.4,0.0,7.6,11.1,SSE,43.0,SSW,NW,13.0,22.0,82.0,36.0,1015.3,1011.2,1.0,0.0,25.4,31.9,No,No
75876,2012-08-29,Bejaia,19.8,31.3,0.0,7.2,10.2,NW,33.0,ENE,WNW,6.0,26.0,91.0,54.0,1016.2,1011.8,2.0,2.0,23.8,29.5,No,No
75877,2012-08-30,Constantine,20.1,31.1,0.0,6.4,11.1,NNW,33.0,NE,NNW,7.0,24.0,73.0,46.0,1015.8,1010.9,1.0,3.0,25.6,29.8,No,No
75878,2012-08-31,Skikda,19.8,30.9,0.0,7.4,11.0,NNW,30.0,NE,NW,13.0,17.0,73.0,57.0,1014.8,1010.5,2.0,1.0,26.4,29.6,No,No
75879,2012-09-01,Blida,20.8,34.2,0.0,6.2,11.1,ESE,37.0,SW,NNW,9.0,22.0,74.0,43.0,1014.6,1010.4,1.0,1.0,26.8,30.9,No,No
75880,2012-09-02,Skikda,20.4,35.5,0.0,6.4,10.9,E,30.0,SSW,NW,13.0,24.0,73.0,30.0,1014.4,1010.3,4.0,6.0,25.9,32.2,No,No
75881,2012-09-03,Blida,19.5,35.5,0.0,7.4,10.6,NW,30.0,WSW,NNW,6.0,20.0,66.0,34.0,1014.2,1010.6,7.0,7.0,26.6,30.8,No,No
75882,2012-09-04,Oran,20.0,31.2,0.0,6.8,9.5,N,37.0,SE,NNW,7.0,20.0,75.0,50.0,1015.3,1011.5,5.0,6.0,25.9,30.4,No,No
75883,2012-09-05,Setif,20.8,32.3,0.0,6.0,10.0,N,31.0,NE,NNW,9.0,20.0,69.0,51.0,1015.4,1010.5,7.0,6.0,26.9,30.4,No,No
75884,2012-09-06,Skikda,21.4,32.4,0.0,6.4,9.6,NNW,33.0,E,NNW,7.0,19.0,68.0,44.0,1014.3,1010.6,1.0,3.0,26.5,30.9,No,No
75885,2012-09-07,Batna,21.6,32.3,0.0,7.2,9.4,NW,31.0,SW,NW,9.0,24.0,74.0,45.0,1015.0,1011.1,6.0,7.0,26.6,31.0,No,No
75886,2012-09-08,Algiers,21.5,35.4,0.0,6.6,10.6,E,44.0,SSE,NW,7.0,26.0,63.0,44.0,1014.4,1009.7,0.0,2.0,27.6,31.4,No,No
75887,2012-09-09,Constantine,22.1,36.2,0.0,7.2,10.5,SE,48.0,SSE,SE,24.0,28.0,61.0,9.0,1015.2,1009.7,5.0,5.0,26.4,35.1,No,No
75888,2012-09-10,Oran,19.4,35.7,0.0,9.0,10.5,ESE,39.0,ESE,N,17.0,26.0,35.0,27.0,1014.3,1009.5,4.0,6.0,26.0,33.9,No,No
